,B1,B2,B3,B4,B5,B6,B7,CMANAME,CMAPUID,CMATYPE,CMAUID,CTNAME,CTUID,PRNAME,PRUID,UniqueID,ndvi,pixel_qa,radsat_qa,sr_atmos_opacity,sr_cloud_qa
17,265.9372208129134,495.8622608914821,301.8205626012524,3913.3974634474907,1718.6361639938464,2922.1887334797493,680.0385913178245,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0902.00,5050902.00,Quebec / Québec,24,100,0.8393203196520789,66.0943969276268,0.00038874075910970613,117.23377878345035,1.1947392386378837
18,245.14566721680947,451.278139985023,268.71386843656865,3774.5383926778636,1644.1273278694762,2911.889924570726,646.2130453451022,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0903.00,5050903.00,Quebec / Québec,24,101,0.8418215706145179,66.07918629912646,0.00044943146469083494,132.99456708659432,1.8082210448145934
19,237.72914236421943,421.3512036734105,252.04490944138539,3135.2031638326266,1369.732779249205,2912.791868787637,548.424479966364,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0904.00,5050904.00,Quebec / Québec,24,102,0.7925017042894722,66.26677515612282,0.00018028224511076817,145.5239173340506,5.443207417919163
20,273.96661114848666,513.2455528333539,317.58183899213896,3799.4208468612946,1683.5262467994921,2923.3759667882646,677.2527493895889,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0905.00,5050905.00,Quebec / Québec,24,103,0.8370074759321167,66.11469886526646,0.0,132.05692571238316,0.3401162673198281
21,391.04207608212243,606.195252812555,434.89834613952087,3102.942358073278,1497.9087091463844,2951.0977777432126,696.5344791781398,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0821.02,5050821.02,Quebec / Québec,24,111,0.668628610905093,66.59074625083754,0.0,251.56435161791805,1.1856996684880348
22,583.737326286639,861.8047623690937,710.9029233379489,3479.085998790881,1893.1331224525627,2970.7230376192065,1057.0479169998234,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0620.03,5050620.03,Quebec / Québec,24,112,0.6427589749598406,66.46261364744426,0.0,216.33387990717094,0.36341673654855
23,306.15926099538757,541.5081937816988,340.84197913399896,3758.390085722599,1710.5355867498142,2926.20257362897,707.6236043844981,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0841.06,5050841.06,Quebec / Québec,24,114,0.8084908130322859,66.70173819892628,0.0,174.78292815016172,1.2934611359659423
24,298.40003798084564,541.2946099890402,337.75855495365727,4020.6813040470092,1832.418815927757,2926.518794201482,754.4891641429698,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0841.07,5050841.07,Quebec / Québec,24,115,0.8391328122560242,66.19943258386321,0.0009889077813499455,154.59115519547302,0.2361433614520658
25,711.1390904526836,971.3159919173526,872.7683535659384,3012.473906020511,1848.7772656827356,2988.2887815845397,1139.6731220785382,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0620.04,5050620.04,Quebec / Québec,24,116,0.5490248235002505,66.44164559211946,0.0,206.46294985453113,0.49905827177278783
26,425.1622065470228,664.2655181715654,514.0894377043535,3453.8229044608524,1771.5815794722525,2968.4922929488234,887.9291842285674,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0821.01,5050821.01,Quebec / Québec,24,117,0.7331204246390188,66.10409886639708,0.0,191.5262341254732,0.1981837961996417
27,379.57021180854105,634.1559668681081,450.73399376667766,3819.7262396121887,1848.6885132664745,2952.182688595501,845.9362546031899,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0504.03,5050504.03,Quebec / Québec,24,121,0.7784283483374036,66.21949579459519,0.0,191.2989148359726,0.19618304866917613
28,569.0610450943657,817.561462145287,690.3792431994276,3174.6644208572447,1792.7252045605412,2989.5120107728376,1028.6500898715367,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0504.04,5050504.04,Quebec / Québec,24,122,0.6297542642843295,66.26961460970497,0.0,241.3997712093893,0.16852968991382916
29,642.884968621257,888.1546657203247,782.241146711636,3124.8750173436947,1807.24483558179,2985.5725166499465,1087.9873511110652,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0504.05,5050504.05,Quebec / Québec,24,123,0.5965459665784464,66.47968653275557,0.0,263.6605812538694,0.40770086665101335
30,451.3918989924169,708.0682621511091,566.8419531447922,3218.2439608038662,1650.1444571559518,2951.5097494380325,854.3549121833455,Ottawa - Gatineau (partie du Québec / Quebec part),24505,B,505,0906.00,5050906.00,Quebec / Québec,24,216,0.6669901465982592,66.6654314831719,0.0,200.43569539557365,0.49099046569701704
